code,token,surprisal,mean_rt
20042,against,8.78544,248.67857142857142
20043,the,2.13128,235.6314285714286
20046,supporting,14.4183,305.8757142857143
20047,his,6.42282,304.7478571428572
20048,massive,14.9608,288.9642857142857
20050,He,5.6328,389.9778571428572
20052,at,7.86494,291.1007142857143
20053,the,2.11099,255.33428571428573
20054,stranger,18.1718,305.9157142857143
20055,as,8.24676,289.5571428571429
20056,the,4.02566,260.2578571428572
20057,distance,14.9956,275.7707142857143
20058,between,5.54835,274.5142857142857
20059,them,8.92684,272.2907142857143
20062,when,10.0084,254.5142857142857
20063,did,11.5577,292.89285714285717
20064,they,8.71739,306.4692857142857
20065,allow,15.0622,243.18928571428572
20067,kids,14.729,719.6007142857143
20068,into,9.64526,304.9714285714286
20069,the,2.33354,275.4657142857143
20071,bars,15.7234,300.82142857142856
20072,of,7.04607,351.295
20073,this,6.96085,276.38642857142855
20076,he,13.2847,327.66285714285715
20079,to,6.60467,273.36785714285713
20080,me,10.5547,227.88642857142855
20081,I,11.7312,244.42285714285714
20083,remember,14.8492,249.99214285714285
20085,any,12.2238,327.61785714285713
20086,law,11.8608,270.0864285714286
20087,about,10.0459,251.31285714285715
20089,He,5.6328,271.4478571428571
20092,alert,16.2697,287.63428571428574
20093,now,10.5234,322.3542857142857
20094,as,8.53834,259.1114285714286
20095,the,4.02566,267.01142857142855
20098,came,13.356,331.06357142857144
20101,right,11.7883,321.98928571428576
20102,here,11.7693,353.6114285714285
20103,where,12.7649,388.58714285714285
20104,you,7.5053,257.8442857142857
20107,he,12.0991,307.4707142857143
20111,aim,15.3799,252.71499999999997
20112,to,5.87028,253.01785714285714
20113,have,7.30558,229.29785714285714
20115,breathing,15.9492,336.54785714285714
20116,down,2.84292,331.1871428571429
20117,my,12.6139,283.17285714285714
20118,neck,9.60725,247.42857142857142
20119,when,10.0106,259.53499999999997
20122,The,2.68215,373.8378571428571
20123,stranger,17.7505,304.03357142857146
20124,ignored,14.7829,354.17
20126,He,5.6328,324.63
20128,stop,13.6703,269.1435714285714
20129,till,16.8117,238.93285714285713
20130,he,3.96339,242.84857142857143
20131,was,4.78926,252.30428571428573
20132,within,12.2217,278.505
20133,three,5.38446,304.6764285714286
20134,feet,14.3026,261.60785714285714
20135,of,4.57398,241.40285714285713
20136,Blue,16.1819,235.40714285714284
20138,and,5.48786,306.1392857142857
20139,by,8.89071,243.3007142857143
20140,that,9.28135,248.83999999999997
20141,time,3.23012,247.20785714285714
20142,the,6.28885,269.4371428571429
20143,gang,14.8569,226.82999999999998
20145,right,11.3807,277.9657142857143
20146,hand,9.2994,294.2107142857143
20147,was,8.73523,260.7185714285714
20148,on,8.20404,225.7692857142857
20149,the,2.36755,229.32999999999998
20150,butt,17.0543,228.33642857142857
20151,of,3.54835,290.58214285714286
20152,his,6.87526,265.2842857142857
20155,Billy,17.4543,268.58785714285716
20157,said,9.3458,452.295
20158,the,1.84433,258.7521428571428
20162,come,13.3724,281.01928571428573
20163,for,9.27627,280.33214285714286
20164,Pat,17.0685,274.29285714285714
20168,what,12.6314,291.4664285714286
20169,makes,8.35968,265.23214285714283
20170,you,8.04964,238.46714285714285
20171,think,6.32673,260.6278571428571
20173,going,12.9535,278.6735714285714
20174,to,1.78021,239.32357142857146
20175,get,4.8117,275.6407142857143
20177,pretty,13.7587,260.1771428571429
20182,Most,8.4526,281.36
20183,of,1.54101,290.16785714285714
20184,the,0.626831,238.60142857142858
20185,time,10.6985,248.62285714285713
20186,I,10.841,227.20142857142858
20187,get,7.92683,242.01714285714283
20188,what,10.2717,260.785
20189,I,5.31684,284.13642857142855
20190,ask,11.2962,243.23928571428573
20192,Blue,14.6762,236.15214285714288
20195,at,9.9831,246.1914285714286
20196,his,7.90217,250.6864285714286
20197,six,12.5801,255.15142857142857
20200,kid,17.4543,254.41000000000003
20201,has,8.63511,245.74571428571429
20202,no,6.88033,262.61642857142857
20206,we,14.2223,241.50571428571428
20207,teach,11.1433,228.09785714285712
20208,him,11.2123,223.28285714285715
20210,His,8.53094,248.93285714285713
20211,gun,17.4257,254.66714285714286
20212,was,8.29811,227.13857142857142
20213,half,13.2527,231.08285714285714
20214,drawn,15.9663,252.90857142857143
20215,when,10.1546,237.21071428571426
20216,he,4.13385,269.52
20217,asked,8.707,284.645
20218,the,3.42277,231.35999999999999
20220,but,10.904,243.3114285714286
20221,the,5.9996,315.2507142857143
20222,weapon,16.2197,268.7807142857143
20223,never,12.6064,312.6542857142857
20224,left,9.20179,261.21357142857147
20225,its,9.5314,248.15642857142856
20229,fist,17.8942,336.38
20230,swept,16.833,280.36571428571426
20231,over,9.98084,383.2578571428572
20232,in,9.71944,356.3085714285714
20233,a,4.48337,271.49857142857144
20234,terrific,15.9461,272.515
20235,right,12.0411,377.54285714285714
20236,cross,15.4856,416.8828571428571
20237,and,6.51932,308.92928571428575
20239,the,6.02502,286.14142857142855
20240,big,9.9281,243.72714285714284
20242,on,7.28026,306.51214285714286
20243,the,2.31518,287.6557142857143
20244,side,10.939,240.85214285714287
20245,of,1.68939,243.0742857142857
20246,his,7.7964,241.85857142857142
20248,His,8.53094,271.7914285714286
20249,head,13.2448,267.29
20250,snapped,15.8612,261.84714285714284
20251,round,15.1171,333.9378571428571
20252,and,7.7161,289.10785714285714
20253,he,10.4645,335.05642857142857
20254,reeled,18.0559,298.1742857142857
20256,crashing,17.1324,339.52714285714285
20257,into,9.71828,280.2642857142857
20258,the,2.33354,254.2357142857143
20259,table,13.0289,263.67785714285714
20260,where,11.9508,294.98928571428576
20261,his,7.5053,326.0785714285715
20263,were,9.79776,260.04
20267,on,6.98106,292.645
20268,to,8.1293,241.24714285714285
20270,dragged,16.9363,319.9392857142857
20271,him,11.2578,266.81714285714287
20273,and,5.48786,395.19714285714286
20274,hit,13.0698,266.52642857142854
20275,him,11.8984,286.61785714285713
20277,this,10.1618,283.3192857142857
20278,time,6.42021,267.5678571428571
20279,sending,16.043,261.18
20280,him,11.3125,275.365
20281,careening,18.1286,311.42214285714283
20282,against,10.5219,350.02571428571434
20283,the,2.13128,273.9785714285714
20285,A,5.74117,250.38357142857143
20286,bullet,16.429,295.8328571428571
20288,into,9.06367,299.4242857142857
20289,the,1.74918,314.50642857142856
20290,bar,13.0289,252.21928571428572
20291,top,13.3063,331.76071428571424
20292,an,9.42629,389.84357142857147
20293,inch,13.1458,301.5371428571429
20294,from,8.34708,305.18071428571426
20296,stomach,17.59,465.48285714285714
20297,as,8.25664,300.88214285714287
20298,Blue,16.6109,314.1542857142857
20301,started,15.8777,424.32428571428574
20305,himself,12.1426,309.46642857142854
20307,dropped,13.8147,337.29857142857145
20308,on,8.36972,302.60785714285714
20309,one,8.64589,320.54714285714283
20311,and,5.59109,281.8464285714286
20312,pulled,15.6365,354.2857142857143
20313,his,10.4158,326.9871428571428
20314,own,5.38961,242.79857142857142
20316,The,2.68215,275.8514285714286
20319,twice,13.6103,307.42214285714283
20320,and,7.13738,250.22214285714287
20321,two,8.62355,284.41785714285714
20322,men,8.30929,294.39214285714286
20325,A,5.74117,237.19285714285715
20326,third,14.2004,272.945
20327,shot,14.4458,236.05928571428572
20329,the,6.52863,321.07214285714286
20331,Somewhere,15.5374,311.21999999999997
20332,at,8.10332,259.61357142857145
20333,the,2.50944,231.14499999999998
20334,far,15.5595,222.12357142857144
20335,end,13.5374,248.37142857142857
20336,of,2.70224,228.87285714285713
20337,the,1.99796,213.3757142857143
20338,room,12.755,266.2864285714286
20339,a,8.25625,230.17714285714285
20340,voice,13.898,260.7207142857143
20343,all,10.8236,260.2207142857143
20348,but,11.6139,285.5407142857143
20349,I,9.04244,304.6485714285714
20351,got,15.5201,240.7357142857143
20352,poor,14.6619,300.84071428571434
20353,old,13.1851,270.58785714285716
20355,body,12.2238,265.50142857142856
20357,And,6.26392,392.9771428571429
20358,I,9.09186,228.68428571428572
20359,aim,15.6651,243.85928571428573
20360,to,5.87028,243.03071428571428
20361,have,7.30558,240.86285714285714
20363,He,5.6328,320.5628571428571
20364,fired,16.2885,265.7142857142857
20366,and,5.48786,241.51
20367,somewhere,14.6037,258.0
20368,in,5.96339,269.71714285714285
20369,the,2.68569,263.1278571428571
20370,gloom,15.7046,234.6764285714286
20371,a,7.7026,243.16428571428574
20372,man,10.1141,238.71214285714285
20374,Another,9.20217,269.1464285714286
20375,took,12.0371,226.56285714285713
20376,off,7.78152,261.74357142857144
20377,his,9.05562,240.26142857142858
20378,gun,17.5886,252.57214285714286
20379,belt,17.3181,240.47857142857146
20380,and,6.66297,259.0785714285714
20382,his,9.84272,225.32571428571427
20383,weapons,14.6512,250.23499999999999
20384,to,7.00614,257.01714285714286
20385,the,4.48029,232.15357142857144
20393,said,7.78858,307.7742857142857
20394,another,10.818,285.90500000000003
20395,Blue,15.9131,292.4157142857143
20399,brought,14.2223,310.19214285714287
20400,a,5.15252,285.8128571428571
20403,and,6.81849,269.12857142857143
20404,his,7.1555,326.72285714285715
20406,George,12.7717,284.3707142857143
20409,the,6.46964,353.5657142857143
20410,men,12.513,258.4592857142857
20411,into,10.367,275.50857142857143
20412,a,2.93443,259.95428571428573
20416,said,7.78858,296.80357142857144
20418,with,7.29958,269.3407142857143
20419,deadly,17.2093,273.9657142857143
20422,repeat,16.9204,339.7935714285714
20423,what,10.9198,270.61357142857145
20424,I,5.31684,239.1914285714286
20427,come,13.3611,254.95285714285714
20428,for,9.27627,218.29
20429,Pat,17.0685,262.825
20432,In,4.57937,239.87285714285716
20433,two,11.1241,249.6992857142857
20434,minutes,11.4791,274.2107142857143
20435,the,7.9394,230.07285714285715
20436,body,12.1345,253.2435714285714
20437,of,5.35202,252.58785714285713
20439,former,15.7846,279.1764285714286
20441,who,9.14197,326.61285714285714
20442,had,5.23012,276.69928571428574
20443,been,3.15332,248.19428571428574
20444,killed,14.7037,251.68785714285715
20445,by,6.71828,259.23071428571427
20446,Blue,13.8077,248.0807142857143
20448,in,5.9754,274.9271428571429
20449,a,3.9038,211.77214285714285
20450,gambling,16.2044,270.40285714285716
20451,brawl,17.0399,294.3121428571429
20452,the,7.36192,288.6228571428572
20453,previous,9.53201,271.32785714285717
20455,was,9.00098,267.2914285714286
20456,carried,13.8194,261.84857142857146
20457,into,6.91759,251.615
20458,the,2.33354,237.82999999999998
20460,funeral,17.1844,276.55785714285713
20461,parlor,17.0894,256.2392857142857
20462,to,6.79864,302.23
20463,be,5.59389,248.3607142857143
20464,prepared,10.2604,264.08714285714285
20465,for,3.71242,229.89071428571427
20466,decent,16.5389,220.70214285714286
20468,Blue,14.6762,287.73285714285714
20470,nursing,15.4653,318.7207142857143
20471,an,4.96339,282.34857142857146
20474,and,5.04929,267.78000000000003
20475,a,6.45145,299.6657142857143
20477,dose,16.6508,320.0107142857143
20478,of,3.96339,284.9771428571429
20479,wounded,17.6428,322.5457142857143
20481,rode,16.5628,331.7357142857143
20482,out,9.89724,301.62928571428574
20483,of,2.11625,252.89785714285716
20484,town,7.41362,264.045
20485,with,8.98438,360.32
20486,the,3.04449,256.6328571428572
20487,survivors,17.3725,452.72357142857146
20488,of,4.28532,244.7135714285714
20489,the,3.44768,266.3692857142857
20493,will,8.3041,323.0257142857143
20494,be,2.77817,291.6064285714286
20495,back,10.9921,292.40214285714285
20497,predicted,13.1838,300.07071428571425
20498,George,13.6833,305.05071428571426
20502,bring,15.939,265.15785714285715
20504,of,5.83894,253.6542857142857
20505,his,9.26826,299.28000000000003
20506,kind,14.1343,238.51214285714286
20507,back,12.6155,268.5342857142857
20508,with,7.92425,295.28000000000003
20510,Blue,14.6762,251.4807142857143
20513,stand,14.1723,332.5371428571429
20514,for,4.42197,304.49642857142857
20517,shoot,16.6086,249.1
20518,up,4.54835,309.59285714285716
20519,the,4.17439,294.38
21500,She,8.86122,590.1873684210526
21501,was,4.26692,427.3747368421053
21502,just,7.94951,287.2784210526316
21503,another,7.89094,288.5578947368421
21505,from,7.76183,390.5294736842105
21506,the,2.03189,302.12842105263155
21508,and,5.76003,327.92526315789473
21509,she,11.6534,286.50105263157894
21510,seemed,14.1278,280.4978947368421
21511,as,9.17116,274.7957894736842
21512,commonplace,17.9862,430.9242105263158
21513,as,8.40536,381.49263157894734
21514,her,13.5628,338.1510526315789
21516,She,8.86122,859.1463157894736
21517,was,4.26692,305.0578947368421
21518,the,3.27436,269.98368421052635
21519,John,13.5945,296.8563157894737
21521,one,11.9455,341.2957894736842
21522,of,3.19237,292.27684210526314
21523,those,5.47503,270.26473684210526
21524,Atlantic,15.3345,304.1589473684211
21526,that,7.50105,405.4563157894737
21527,had,7.34163,299.6352631578947
21528,sailed,18.3282,298.53421052631575
21529,to,6.79704,320.30315789473684
21531,to,6.37482,319.6284210526316
21532,bring,9.83548,305.17157894736846
21535,and,5.00457,314.93842105263155
21536,bullets,17.1882,364.9142105263158
21537,to,6.7587,324.1305263157895
21538,the,4.48029,277.5157894736842
21539,U.S.,5.64488,287.1221052631579
21541,Air,13.3611,354.62157894736845
21543,to,6.14296,286.8157894736842
21544,Field,18.0089,348.75105263157894
21548,Army,15.939,339.16736842105263
21549,then,12.2819,320.30263157894734
21550,racing,15.8792,355.2373684210526
21551,up,9.95354,286.4005263157895
21552,the,4.17439,274.2278947368421
21554,of,3.79466,306.48315789473685
21555,the,2.54924,285.29842105263157
21557,of,5.67937,304.42578947368423
21558,Italy,11.8136,338.2557894736842
21559,in,7.10843,293.4542105263158
21560,that,7.62912,286.7447368421052
21561,early,12.4657,318.64421052631576
21562,December,7.17814,381.66
21563,of,8.08086,285.2642105263158
21565,The,2.68215,473.8268421052631
21566,John,13.4847,321.43684210526317
21567,Harvey,17.6471,361.99157894736845
21568,arrived,14.8616,332.4347368421053
21569,in,1.38279,303.5047368421053
21571,a,7.9256,317.4221052631579
21572,port,17.815,369.8073684210526
21573,on,8.07142,340.10473684210524
21574,the,2.35074,316.05263157894734
21576,on,7.6254,426.1663157894737
21577,November,15.4461,381.36894736842106
21579,making,13.8147,347.6405263157895
21580,for,7.85788,325.2778947368421
21584,as,9.01843,294.4421052631579
21585,the,3.61726,291.4994736842105
21586,name,10.8867,257.99368421052634
21588,was,9.00098,326.7163157894737
21589,the,3.35473,321.0736842105263
21590,ancient,18.3442,316.01105263157893
21592,new,11.7415,307.8021052631579
21593,and,7.94679,287.4615789473684
21594,modern,13.9539,288.77736842105264
21596,Hardly,15.5374,437.6352631578947
21597,anyone,13.2585,408.67368421052635
21598,ashore,17.7067,351.9742105263158
21599,marked,14.2429,350.23999999999995
21600,her,11.9064,385.1305263157895
21601,as,8.80871,281.0215789473684
21602,she,10.0054,281.3415789473684
21605,off,10.3884,449.23368421052635
21607,29,13.6455,438.7805263157895
21608,on,8.48739,332.7657894736842
21609,the,2.35074,366.8405263157894
21611,If,7.38143,304.6484210526316
21612,anyone,10.1362,321.9157894736842
21613,thought,13.0533,308.43315789473684
21614,of,4.72395,294.40736842105264
21615,the,3.44768,280.6784210526316
21616,John,13.4947,275.67157894736846
21618,it,10.6942,294.3926315789474
21619,was,5.39932,266.0652631578947
21620,to,6.11894,262.49315789473684
21621,observe,18.6006,311.12947368421055
21622,that,3.54835,295.69052631578944
21623,she,8.33042,274.25
21624,was,3.12654,298.01473684210526
21626,by,3.0808,338.03210526315786
21627,a,4.6988,268.51736842105265
21628,pair,13.2853,269.9857894736842
21629,of,0.981775,278.7484210526316
21630,ships,15.7637,288.35105263157897
21631,heavily,13.3603,326.71263157894737
21632,laden,17.956,334.6842105263158
21633,with,1.25796,322.4452631578947
21634,high,9.17445,317.788947368421
21635,explosive,17.8483,327.8884210526316
21636,and,6.47161,284.5052631578948
21637,if,11.0908,289.6015789473684
21638,they,3.57741,351.8836842105263
21639,were,5.54656,284.4536842105263
21640,hit,10.1291,321.12947368421055
21641,the,3.04049,336.4273684210526
21642,John,13.277,282.42263157894735
21643,Harvey,17.6471,306.54842105263157
21644,would,9.05431,278.64736842105265
21645,likely,8.52093,266.4947368421052
21646,be,3.00773,276.08736842105264
21647,blown,17.3464,269.5494736842105
21648,up,3.54835,287.5884210526316
21649,with,5.32466,313.9068421052632
21650,her,8.15818,298.4584210526316
21651,own,6.73554,247.67157894736843
21652,ammo,17.2827,265.4605263157895
21653,and,2.96339,292.0563157894737
21654,whatever,14.3897,305.5647368421052
21655,else,14.3676,309.78526315789475
21656,it,9.4241,275.82
21657,was,5.27862,247.67736842105262
21658,that,7.3037,262.3594736842105
21659,she,8.98305,306.7963157894737
21661,Which,12.3688,308.72736842105263
21662,was,5.04122,278.14
